yaw,pitch,distance,label
-0.4526213089431626,0.1680837106272556,0.2625684738159179,0
-0.3429162093599824,0.3071722143247452,0.2804791331291199,0
-0.2516602142305477,0.3425975074086964,0.274882972240448,0
-0.0495106629452383,0.3874688834603632,0.2799769639968872,0
0.0324822029028774,0.3918495093528926,0.276227056980133,0
0.1788241969115038,0.4201662594671331,0.2729133367538452,0
0.2870899024458183,0.4287316574587668,0.2470412254333496,0
0.4427775472813586,0.4191088863018847,0.2330829501152038,0
0.4892190200042319,0.3887621334297139,0.2173227071762085,0
0.507252254845267,0.3849162588673308,0.2244505286216735,0
0.5964448175691188,0.2667679163560082,0.2242076992988586,0
0.7804409125683999,0.1623582931344696,0.1974489688873291,0
0.7328231474601805,0.0888651423437566,0.203184962272644,0
0.7008677584784619,0.0396998633531999,0.205325186252594,0
0.8326430074472322,-0.0110161327742646,0.1881238520145416,0
0.6540681137089377,0.2185257028708622,0.2061823010444641,0
0.6506487805593052,0.3193571636938117,0.2016893029212951,0
0.613845516073858,0.3376813141930012,0.2076342701911926,0
0.5883732773516278,0.3381955723879428,0.2096627950668335,0
0.5718611429892988,0.346977677984617,0.2096956968307495,0
0.4066685195120979,0.4064374144139686,0.2270259261131286,0
0.3580362986237402,0.41709252599028,0.2399204969406128,0
0.3199999442688021,0.4334479724930007,0.2446039319038391,0
0.3196008272776178,0.4394405711343817,0.2424877285957336,0
0.2914747440912546,0.4363381951238284,0.2383253574371338,0
0.141768727890497,0.4473065874936984,0.2655029296875,0
0.0699204831417027,0.4271211189139697,0.2750100493431091,0
0.0363251620841014,0.4098957852956648,0.27243572473526,0
0.0166888899305865,0.4191125258026216,0.2744084298610687,0
0.0048647544433376,0.3997667481401228,0.2722277045249939,0
-0.1957117046780113,0.3705223851471791,0.2678310871124267,0
-0.2796988568128725,0.393038063135277,0.26766437292099,0
-0.2991355494469221,0.3873698759944147,0.2680754959583282,0
-0.2990730946704243,0.4212239365333159,0.2600569725036621,0
-0.3121994649983919,0.3916484512686604,0.2653610706329345,0
-0.3932399871887593,0.3351868502027171,0.2634828686714172,0
-0.4877131877938558,0.2569482023209469,0.2582301795482635,0
-0.5073903690500088,0.2157493774105707,0.2541215717792511,0
-0.5517615374399503,0.1945298897040161,0.2461373507976532,0
-0.5824678603995241,0.1720264083786978,0.2426400780677795,0
-0.6423579487915932,0.1038911058471103,0.2294379472732544,0
-0.6143282978338349,0.0742834486867319,0.2250040769577026,0
-0.5918807244546179,0.0180476603467814,0.2262772917747497,0
-0.5444398463319572,-0.015051553650148,0.2419842481613159,0
-0.5484069221257245,-0.029908704127863,0.2441098988056183,0
-0.5667167987346872,-0.0647029359598985,0.2301321327686309,0
-0.5314002289885273,-0.1039622030496315,0.2310338616371154,0
-0.3865073802962792,-0.1680012779844284,0.2421340048313141,0
-0.2850650371145466,-0.182218092652477,0.2525175213813782,0
-0.2892876538232244,-0.1892055645050381,0.2545804679393768,0
-0.263205456818555,-0.206260310101584,0.2531522512435913,0
-0.0677081365284386,-0.2016356574419575,0.2596457302570343,0
0.0299064204937397,-0.1604057268244584,0.259306252002716,0
0.1594825685389626,-0.1319630545057772,0.2551250457763672,0
0.1664895592214154,-0.1352602153639508,0.2569386959075928,0
0.1695515018056058,-0.1339027479585008,0.2567448318004608,0
0.214885327067976,-0.1513428367458625,0.2503558099269867,0
0.2612516794119555,-0.133093975875075,0.2485301196575164,0
0.4739543397932628,-0.1261666968168484,0.2276657819747924,0
0.5976863524323404,-0.102489128120035,0.2122258245944976,0
0.6425431003887884,-0.0664326356929658,0.2065398693084716,0
1.0046400686191663,0.0325840193404289,0.1478551626205444,0
1.2270023518702542,-0.0466397285655879,0.1282715201377868,0
1.4428883543170907,-0.1423395535746202,0.1096023917198181,0
1.685698390799896,-0.1687625114528118,0.0995438992977142,0
1.5907762643779408,-0.1705263560093618,0.1046412587165832,0
2.065969212996744,-0.2020421177910292,0.0856892168521881,0
1.2798724972796696,-0.2720799848321165,0.1192734539508819,0
0.4744795595031253,-0.2969865744046656,0.1905259490013122,0
0.4955184856638257,-0.3111641151087691,0.1880278587341308,0
0.3429124970131747,-0.4034440296877852,0.1851809620857238,0
0.2791349444789016,-0.4015873870827731,0.1874334216117859,0
0.2493277715083968,-0.3865749816528569,0.1964917480945587,0
0.2651201330141992,-0.3902398482176948,0.1947395205497741,0
0.0022302109319231,-0.3145153009873757,0.2260743379592895,0
-0.1021803243292648,-0.36187791139187,0.2351678311824798,0
