yaw,pitch,distance,label,distance_tier,glasses,headwear,subject,collector,session,captured_at
-0.122900276528527,0.1250722472510326,0.1762790977954864,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-211017,2026-07-27T19:22:39.904104+00:00
0.0512324838673466,0.2728719391227034,0.1494108736515045,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-211017,2026-07-27T19:22:40.085575+00:00
0.4439160691246491,0.1339325925766335,0.1211053729057312,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-212706,2026-07-27T19:32:06.875194+00:00
-0.9613741007009882,-1.3276878928818063,0.050036072731018,0,far 1.5-3.5m,unknown,unknown,unknown,Hector,live_20260727-212706,2026-07-27T19:32:20.115435+00:00
0.3757001288384062,0.179536882536282,0.1685817241668701,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-212706,2026-07-27T19:32:25.885114+00:00
0.4569825571273659,0.1033165096468411,0.1468612551689148,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T19:59:04.133627+00:00
0.8119160980520221,0.1432670045445913,0.1920757293701172,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T19:59:04.757917+00:00
0.7120395225992505,0.2498462171682703,0.18880695104599,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T19:59:05.804766+00:00
0.7495851488975084,-0.0071902305858424,0.2146826088428497,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T19:59:40.206697+00:00
0.7578660532121099,0.1012282232921706,0.1049044132232666,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T20:00:07.948256+00:00
1.1370838760479096,0.099452666450665,0.0720032155513763,0,far 1.5-3.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T20:01:22.992515+00:00
0.7268645142830793,0.1832307432517524,0.1108793020248413,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-215259,2026-07-27T20:01:25.492287+00:00
-0.3863989422726727,0.1303761298108662,0.1951737403869629,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-224901,2026-07-27T20:56:25.866305+00:00
-0.442041981604998,0.1881683528518719,0.1937087774276733,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-224901,2026-07-27T20:56:27.648773+00:00
-0.5709540132553425,0.1707379579037472,0.1311097145080566,0,mid 0.5-1.5m,unknown,unknown,unknown,Hector,live_20260727-224901,2026-07-27T20:57:08.703499+00:00
0.4686247458535907,0.1174763941190975,0.0924446061253547,0,far 1.5-3.5m,unknown,unknown,unknown,Hector,live_20260727-224901,2026-07-27T20:57:09.114143+00:00
